Nro pre-imagens: 10
Janela entropia: 2x4
Regras versão 2
regra	entropia_nucleo_regra	entropia_maxima	entropia_minima	entropia_media	entropia_desvio_padrao	perc0_maximo	perc0_minimo	perc0_medio	perc0_desvio_padrao	regra_alterada	entropia_regra_alterada
0011101110000001:CIMA	0,863	0000010011100111	0,812	0,912	0,838	0,880	0,012	66,406	48,047	56,404	2,959
1010100011101000:CIMA	0,801	1010001110000101	0,938	0,906	0,460	0,760	0,088	85,938	49,219	66,307	6,763
0101000111111101:CIMA	0,769	0111011111001010	0,875	0,914	0,687	0,876	0,019	76,172	46,875	56,816	3,278
1100000001110001:CIMA	0,688	1100011100001000	0,789	0,909	0,822	0,880	0,013	66,406	48,047	56,552	2,863
1111100110111001:CIMA	0,769	1110011011001111	0,750	0,909	0,553	0,775	0,077	80,859	49,219	65,545	6,006
1111101001110000:CIMA	0,875	1100001100101111	0,894	0,913	0,613	0,825	0,048	76,953	49,219	61,695	4,674
0010011101101010:CIMA	0,906	0010101101110100	0,875	0,907	0,809	0,881	0,013	67,578	47,266	56,296	2,996
0000111001100000:CIMA	0,695	0000001100110001	0,769	0,912	0,823	0,880	0,012	65,625	46,875	56,376	2,978
0000001111001011:CIMA	0,894	0010110111100000	0,844	0,918	0,829	0,880	0,012	65,625	48,828	56,387	2,875
0000101100110000:CIMA	0,756	0100001001100001	0,844	0,909	0,132	0,868	0,045	96,875	49,609	58,448	4,134
1011110011110111:CIMA	0,715	1101111110010111	0,725	0,912	0,818	0,880	0,013	66,016	47,266	56,539	2,916
0110110110001111:CIMA	0,777	0011110011011101	0,844	0,913	0,823	0,881	0,013	67,578	47,266	56,294	3,034
0101110111100011:CIMA	0,875	0000111111011011	0,832	0,912	0,831	0,881	0,012	64,844	46,484	56,268	2,890
1010111110101001:CIMA	0,832	1010011011110101	0,832	0,919	0,575	0,879	0,017	78,516	47,656	56,521	3,166
1011010101111010:CIMA	0,688	1110101101010110	0,672	0,911	0,817	0,881	0,012	67,188	48,438	56,241	2,912
0011101001001010:CIMA	0,832	0010100100100111	0,726	0,911	0,817	0,881	0,012	66,016	46,094	56,298	2,928
0110101010100111:CIMA	0,769	0001111010101101	0,863	0,910	0,831	0,881	0,012	64,844	44,922	56,145	2,916
0110100000100110:CIMA	0,844	0001101000001101	0,750	0,914	0,839	0,881	0,012	65,625	47,266	56,257	2,931
1100001011011011:CIMA	0,863	1110110110101000	0,832	0,914	0,773	0,881	0,013	69,141	47,656	56,122	2,927
1011100010110110:CIMA	0,832	1101101010000111	0,906	0,911	0,832	0,881	0,012	64,453	47,656	56,097	2,863
1011000001000011:CIMA	0,863	1000110100000110	0,750	0,913	0,828	0,880	0,012	64,844	46,094	56,337	2,942
0110101101110110:CIMA	0,777	0101101101101101	0,562	0,915	0,831	0,880	0,012	66,797	45,703	56,334	2,986
0111000001011100:CIMA	0,812	0111000100001110	0,812	0,914	0,820	0,881	0,013	66,016	44,141	56,159	2,927
1110110100000111:CIMA	0,863	1001110001011101	0,875	0,912	0,836	0,881	0,012	64,844	46,875	56,131	2,910
1000001100000011:CIMA	0,694	1000110001100000	0,726	0,893	0,090	0,630	0,107	98,438	55,859	75,093	6,496
0110111100000001:CIMA	0,844	0000010001111101	0,844	0,917	0,724	0,877	0,017	71,094	45,703	56,874	3,229
1000100100101101:CIMA	0,801	1011011001000001	0,832	0,916	0,802	0,881	0,013	69,141	47,656	56,329	3,004
1110101011110010:CIMA	0,801	1100101110101101	0,801	0,909	0,585	0,874	0,025	76,953	47,266	56,923	3,645
0000111000011110:CIMA	0,738	0111100000110001	0,875	0,905	0,408	0,818	0,074	85,938	48,828	61,969	6,033
0000111001001101:CIMA	0,906	0011010100110001	0,844	0,909	0,786	0,880	0,013	67,188	46,484	56,260	2,920
0001010110110010:CIMA	0,875	0100101011010010	0,715	0,910	0,826	0,881	0,012	65,625	46,094	56,153	2,905
1101011101111010:CIMA	0,726	1110101101111010	0,726	0,915	0,819	0,881	0,012	67,578	47,266	56,244	2,894
1001001110000011:CIMA	0,812	1000110011100010	0,875	0,916	0,554	0,837	0,066	80,078	47,656	60,110	5,795
1010110010101101:CIMA	0,715	1011011010010101	0,715	0,908	0,550	0,820	0,071	81,641	47,656	61,695	6,146
0000011110110101:CIMA	0,906	0101011011110000	0,906	0,909	0,788	0,880	0,014	66,797	46,484	56,443	3,034
1110110100001001:CIMA	0,938	1010010001011101	0,875	0,915	0,843	0,881	0,012	64,453	46,875	56,156	2,887
0111000001101000:CIMA	0,832	0010001100001110	0,789	0,910	0,517	0,873	0,028	81,641	48,047	57,211	3,678
0011110100101000:CIMA	0,906	0010001001010111	0,832	0,916	0,626	0,880	0,015	75,000	46,094	56,393	3,046
1110100110011101:CIMA	0,844	1111010011001101	0,844	0,910	0,815	0,880	0,012	65,234	48,047	56,365	2,958
0011011000010111:CIMA	0,906	0101110000110110	0,906	0,912	0,602	0,864	0,039	76,953	47,266	57,836	4,257
0111110101101010:CIMA	0,832	0010101101011111	0,832	0,911	0,816	0,881	0,012	67,969	44,531	56,086	2,920
1110100110101101:CIMA	0,832	1011011011001101	0,569	0,910	0,702	0,879	0,017	69,531	47,266	56,442	3,187
0011100011001101:CIMA	0,832	0011010110000111	0,906	0,917	0,810	0,881	0,012	69,141	46,875	56,218	2,913
1000001111101101:CIMA	0,844	1011011111100000	0,863	0,910	0,839	0,881	0,012	66,016	48,047	56,138	2,961
0110111100100101:CIMA	0,875	0001011001111101	0,969	0,919	0,835	0,880	0,012	65,234	46,875	56,354	2,992
1101000111010000:CIMA	0,812	1100000111001010	0,906	0,909	0,531	0,813	0,080	82,422	46,484	61,969	6,623
1011110010001100:CIMA	0,906	1011000010010111	0,938	0,907	0,604	0,847	0,051	76,562	49,219	59,718	4,952
1000000011000110:CIMA	0,750	1001100110000000	0,750	0,904	0,584	0,849	0,044	79,688	48,438	60,409	4,574
1010000101101010:CIMA	0,750	1010101101000100	0,789	0,911	0,833	0,880	0,012	66,797	46,484	56,508	2,924
0000011111101100:CIMA	0,801	0011001111110000	0,789	0,911	0,830	0,881	0,012	64,844	46,484	56,156	2,986
1110011110100110:CIMA	0,844	1001101011111100	0,894	0,911	0,671	0,878	0,017	71,875	46,875	56,652	3,111
1011101011101010:CIMA	0,625	1010101110100111	0,801	0,911	0,616	0,873	0,027	77,344	45,703	57,007	3,671
1101010000011111:CIMA	0,812	1111110000011010	0,894	0,909	0,834	0,881	0,012	65,234	47,656	56,196	2,771
1110101011001101:CIMA	0,844	1011010110101101	0,562	0,910	0,827	0,880	0,013	65,625	48,438	56,443	2,955
0110111000110110:CIMA	0,801	0101101000111101	0,863	0,910	0,824	0,881	0,012	65,234	46,875	56,226	2,895
1010100000101100:CIMA	0,832	1011001000000101	0,832	0,908	0,476	0,860	0,045	83,594	46,875	58,361	4,624
1011010110000011:CIMA	0,875	1000110011010110	0,832	0,914	0,825	0,882	0,012	66,406	48,438	56,061	2,906
1000111101111101:CIMA	0,801	1111011101110001	0,758	0,912	0,820	0,880	0,013	66,797	46,094	56,289	3,040
0011010100001010:CIMA	0,801	0010100001010110	0,801	0,917	0,815	0,881	0,013	67,188	46,094	56,193	2,991
1010011111011101:CIMA	0,801	1111010111110100	0,801	0,912	0,837	0,881	0,012	64,844	46,875	56,323	2,893
0011100111001000:CIMA	0,812	0010000111000111	0,812	0,909	0,828	0,881	0,012	65,625	46,875	56,244	2,915
1000111011101101:CIMA	0,758	1011011110110001	0,777	0,913	0,811	0,880	0,013	66,016	48,047	56,448	2,902
1100010011001010:CIMA	0,844	1010100110011000	0,812	0,910	0,666	0,870	0,024	73,047	48,047	57,666	3,601
1011100010111001:CIMA	0,875	1110011010000111	0,894	0,908	0,508	0,800	0,080	81,250	48,828	63,246	6,548
0111110010100001:CIMA	0,906	0000011010011111	0,906	0,913	0,837	0,881	0,012	64,453	47,266	56,118	2,834
0001010111000000:CIMA	0,726	0000000111010010	0,787	0,918	0,797	0,880	0,013	66,016	46,875	56,425	2,953
1100000000101110:CIMA	0,787	1011101000001000	0,844	0,914	0,831	0,880	0,013	65,625	46,094	56,369	2,965
1111000010111010:CIMA	0,875	1110101010001110	0,801	0,916	0,673	0,867	0,031	75,000	47,656	57,671	3,999
0111101010101101:CIMA	0,688	0011011010101111	0,844	0,913	0,829	0,881	0,012	65,234	46,875	56,201	2,898
1111101011100010:CIMA	0,844	1000101110101111	0,844	0,909	0,508	0,869	0,037	82,812	47,266	57,353	4,133
1111100101101110:CIMA	0,801	1011101101001111	0,801	0,916	0,830	0,881	0,012	66,406	45,703	56,153	2,952
1001010000111101:CIMA	1,000	1111011000010010	0,938	0,917	0,826	0,881	0,012	64,453	47,266	56,164	3,007
0001011010110110:CIMA	0,789	0101101010110010	0,769	0,913	0,720	0,877	0,020	71,094	47,266	56,663	3,295
0101101111001100:CIMA	0,906	0011000111101011	0,906	0,911	0,839	0,881	0,012	64,844	46,875	56,089	2,969
0011111010011011:CIMA	0,844	0110110010110111	0,726	0,914	0,821	0,881	0,013	66,016	46,875	56,476	2,957
1101001011110010:CIMA	0,875	1100101110101010	0,769	0,906	0,506	0,755	0,082	83,203	49,219	66,572	6,299
0001110101000011:CIMA	0,875	0000110101010011	0,832	0,918	0,825	0,881	0,012	66,016	48,438	56,342	2,874
1011001111111111:CIMA	0,625	1111111111100110	0,625	0,891	0,191	0,786	0,078	95,312	50,391	65,777	5,724
1010010110100101:CIMA	0,750	1001011011010100	0,750	0,160	0,160	0,160	0,000	97,266	97,266	97,266	0,000
1111010000111001:CIMA	0,875	1110011000011110	0,875	0,910	0,822	0,881	0,012	65,625	47,656	56,211	2,929
0110101100001011:CIMA	0,789	0010110001101101	0,863	0,916	0,748	0,876	0,019	70,312	47,656	56,709	3,147
1001010000111110:CIMA	0,906	1111101000010010	0,906	0,912	0,827	0,881	0,012	66,016	45,312	56,106	2,888
1001001101100001:CIMA	0,832	1000011101100010	0,938	0,918	0,838	0,881	0,012	64,453	47,656	56,245	2,920
1001010111011001:CIMA	0,844	1110010111010010	0,812	0,918	0,824	0,880	0,013	65,625	46,094	56,439	3,109
0000011010010111:CIMA	0,969	0101110010110000	0,844	0,912	0,836	0,881	0,012	65,234	47,656	56,284	2,853
1000101111011100:CIMA	0,875	1111000111100001	0,738	0,912	0,824	0,881	0,013	67,969	47,656	56,353	3,005
0001001001111001:CIMA	0,777	0110011100100010	0,801	0,909	0,819	0,880	0,012	67,969	48,047	56,519	2,901
0011101001001011:CIMA	0,863	0010110100100111	0,863	0,919	0,827	0,881	0,013	66,797	47,266	56,295	2,999
1111101100011111:CIMA	0,693	1111110001101111	0,693	0,911	0,421	0,870	0,031	85,547	47,656	57,801	3,674
1111111111110110:CIMA	0,492	1101101111111111	0,492	0,884	0,063	0,652	0,144	98,828	56,641	75,123	7,963
1100101001100010:CIMA	0,844	1000101100101001	0,844	0,914	0,785	0,881	0,013	65,234	46,484	56,292	2,822
1011101010001001:CIMA	0,906	1010010010100111	0,789	0,915	0,833	0,880	0,013	65,625	46,875	56,321	3,059
0011011001001011:CIMA	0,758	0010110100110110	0,863	0,909	0,821	0,881	0,012	65,625	44,141	56,146	2,981
1010101110001101:CIMA	0,844	1011010011100101	0,875	0,909	0,827	0,881	0,013	66,406	46,484	56,196	3,033
0100110000100110:CIMA	0,769	0001101000011001	0,844	0,915	0,827	0,881	0,012	65,625	44,531	56,162	2,972
0001111110101011:CIMA	0,863	0010111011110011	0,844	0,913	0,827	0,881	0,013	65,625	48,047	56,308	2,896
1001010110001101:CIMA	0,832	1011010011010010	0,769	0,916	0,719	0,879	0,017	68,750	48,047	56,511	3,170
1110101100101101:CIMA	0,832	1011011001101101	0,569	0,909	0,823	0,881	0,012	64,844	46,094	56,225	2,845
1011010001101101:CIMA	0,676	1011011100010110	0,832	0,926	0,837	0,881	0,012	66,406	47,266	56,381	2,860
0011100001101001:CIMA	0,906	0010011100000111	0,812	0,913	0,830	0,881	0,012	65,234	47,656	56,427	2,842
0011011110001101:CIMA	0,906	0011010011110110	0,906	0,916	0,832	0,881	0,012	66,016	46,484	56,219	2,826
0101000001101001:CIMA	0,832	0010011100001010	0,875	0,909	0,839	0,880	0,012	64,844	47,266	56,439	2,952
0100001011001010:CIMA	0,832	0010100110101000	0,832	0,911	0,716	0,879	0,018	71,875	46,875	56,332	3,181
1111001000101110:CIMA	0,875	1011101000101110	0,812	0,916	0,832	0,881	0,013	66,016	47,656	56,149	2,878
1100000000000110:CIMA	0,594	1001100000001000	0,750	0,906	0,037	0,822	0,087	99,609	51,953	63,464	6,066
0010100100111111:CIMA	0,789	0111111001000101	0,863	0,911	0,780	0,880	0,013	66,406	46,484	56,305	2,919
1000000111010110:CIMA	0,863	1101100111000000	0,832	0,913	0,824	0,882	0,012	66,406	46,875	56,140	2,986
0101000111011000:CIMA	0,938	0110000111001010	0,906	0,910	0,740	0,880	0,013	69,922	47,656	56,220	2,940
1100001011111111:CIMA	0,693	1111111110101000	0,726	0,905	0,819	0,870	0,015	66,406	49,219	57,989	2,876
1000111011001001:CIMA	0,875	1010010110110001	0,863	0,911	0,820	0,879	0,013	65,625	44,531	56,421	2,870
1101000000001101:CIMA	0,787	1011010000001010	0,777	0,912	0,813	0,879	0,014	68,359	46,484	56,466	3,011
1110001100100100:CIMA	0,801	1001001001101100	0,695	0,912	0,838	0,881	0,012	65,625	48,438	56,207	2,872
0101001001000100:CIMA	0,656	0001000100101010	0,726	0,910	0,438	0,880	0,020	85,547	48,047	56,521	3,076
1101100111110010:CIMA	0,844	1100101111001011	0,750	0,918	0,834	0,882	0,012	65,234	47,266	56,174	2,856
1011101111010111:CIMA	0,672	1101110111100111	0,715	0,916	0,204	0,879	0,027	94,141	47,266	56,621	3,266
1101010101100000:CIMA	0,789	1000001101011010	0,801	0,914	0,823	0,881	0,013	65,234	46,094	56,083	3,000
1000000011000000:CIMA	0,630	1000000110000000	0,630	0,583	0,037	0,158	0,113	99,609	80,469	96,506	3,412
0111001010001110:CIMA	0,844	0011100010101110	0,812	0,911	0,835	0,880	0,012	64,453	47,266	56,164	2,871
0011001110111010:CIMA	0,875	0110101011100110	0,812	0,912	0,579	0,871	0,029	78,906	48,438	57,529	3,808
0000000010110110:CIMA	0,695	0101101010000000	0,756	0,907	0,623	0,872	0,028	78,516	48,438	57,788	3,781
0101011000011000:CIMA	0,812	0110000000111010	0,844	0,914	0,831	0,881	0,012	67,188	45,312	56,307	2,965
0000110110100010:CIMA	0,812	0000101011010001	0,812	0,914	0,801	0,881	0,013	65,625	48,438	56,295	2,925
1001010000011100:CIMA	0,875	1111000000010010	0,844	0,911	0,687	0,873	0,022	72,656	47,266	57,062	3,486
0010110010010111:CIMA	0,758	0101110010010101	0,738	0,917	0,831	0,882	0,012	65,625	46,484	56,085	2,813
1111001000011100:CIMA	0,844	1111000000101110	0,832	0,913	0,830	0,881	0,012	64,844	46,094	56,203	2,899
1000011111100111:CIMA	0,750	1001111111110000	0,758	0,912	0,740	0,877	0,019	69,531	46,875	56,666	3,167
1010110000111100:CIMA	0,938	1111001000010101	0,906	0,909	0,641	0,872	0,026	75,000	46,875	57,108	3,509
0110111010111011:CIMA	0,656	0110111010111101	0,726	0,910	0,825	0,881	0,012	65,625	48,047	56,196	2,854
0101010111000010:CIMA	0,863	0000100111011010	0,906	0,910	0,831	0,881	0,012	65,234	46,094	56,245	2,943
1111010001010001:CIMA	0,844	1100010100011110	0,938	0,912	0,704	0,880	0,015	71,875	45,312	56,350	3,064
1111010110111100:CIMA	0,844	1111001011011110	0,801	0,915	0,750	0,879	0,015	67,969	46,094	56,649	3,000
1111000001001000:CIMA	0,844	1010000100001110	0,844	0,909	0,037	0,851	0,067	99,609	48,438	59,680	5,264
1011011010010100:CIMA	0,750	1101000010110110	0,777	0,911	0,715	0,878	0,019	71,094	43,750	56,516	3,211
1101011101101010:CIMA	0,672	1010101101111010	0,688	0,911	0,836	0,881	0,012	66,016	45,703	56,200	2,922
0111001011111001:CIMA	0,750	0110011110101110	0,844	0,906	0,818	0,880	0,012	67,578	46,875	56,307	2,963
1110001110100000:CIMA	0,812	1000001011101100	0,906	0,909	0,825	0,880	0,013	65,625	47,266	56,332	3,009
1010000110001101:CIMA	0,801	1011010011000100	0,875	0,915	0,837	0,881	0,012	67,578	48,438	56,202	2,902
1011001110100010:CIMA	0,938	1000101011100110	0,938	0,913	0,655	0,875	0,021	75,000	48,828	56,978	3,232
0110011111000000:CIMA	0,781	0000000111111100	0,633	0,909	0,840	0,881	0,012	64,453	47,656	56,331	2,885
0101110101000011:CIMA	0,863	0000110101011011	0,801	0,911	0,837	0,881	0,012	65,625	46,094	56,178	2,935
0000101101111000:CIMA	0,844	0110001101100001	0,801	0,914	0,831	0,881	0,012	66,797	47,266	56,109	2,970
0001100101010111:CIMA	0,863	0101110101000011	0,863	0,914	0,829	0,880	0,012	65,234	47,266	56,243	2,931
0100000110111111:CIMA	0,863	0111111011001000	0,926	0,914	0,779	0,878	0,015	68,359	47,266	56,813	3,091
1110010100011100:CIMA	0,844	1111000001011100	0,875	0,915	0,832	0,880	0,012	66,406	48,047	56,403	2,879
0110011011101010:CIMA	0,844	0010101110111100	0,875	0,919	0,829	0,881	0,012	67,578	48,047	56,335	2,919
0000011001000001:CIMA	0,750	0000010100110000	0,758	0,909	0,104	0,873	0,035	98,438	47,656	57,627	3,707
0011110100111111:CIMA	0,750	0111111001010111	0,801	0,900	0,479	0,748	0,078	84,375	49,219	67,302	5,941
1101010100111111:CIMA	0,713	1111111001011010	0,812	0,917	0,836	0,881	0,012	66,016	47,266	56,312	2,863
1010010001011011:CIMA	0,875	1110110100010100	0,906	0,913	0,830	0,881	0,013	65,625	48,438	56,370	2,877
0011011010110101:CIMA	0,715	0101011010110110	0,715	0,912	0,837	0,880	0,012	65,625	46,094	56,442	2,894
1111111110111110:CIMA	0,500	1111101011111111	0,481	0,883	0,037	0,675	0,134	99,609	53,516	73,725	7,716
1111110111000000:CIMA	0,789	1000000111011111	0,789	0,909	0,629	0,870	0,029	77,344	48,047	57,402	3,708
0000101110000011:CIMA	0,832	0000110011100001	0,844	0,911	0,639	0,875	0,026	75,781	43,750	56,734	3,630
0000100111011111:CIMA	0,906	0111110111000001	0,844	0,910	0,689	0,877	0,017	72,656	47,266	56,638	3,101
0110111000111100:CIMA	0,812	0111001000111101	0,938	0,910	0,820	0,881	0,013	66,406	47,656	56,102	2,960
0100101000001100:CIMA	0,844	0011000000101001	0,832	0,927	0,431	0,866	0,037	85,547	47,656	58,575	4,100
1000001101111000:CIMA	0,906	1110001101100000	0,812	0,911	0,824	0,881	0,013	65,625	46,094	56,170	2,984
0000011101010000:CIMA	0,726	0100000101110000	0,781	0,912	0,037	0,860	0,047	99,609	48,438	58,484	4,557
1101110011011100:CIMA	0,750	1111000110011011	0,832	0,556	0,286	0,468	0,046	93,359	75,391	84,143	2,944
1011011101101111:CIMA	0,625	1011111101110110	0,715	0,914	0,802	0,880	0,013	65,625	47,266	56,375	3,069
0010011010010100:CIMA	0,832	0101000010110100	0,812	0,910	0,830	0,881	0,012	66,797	47,656	56,352	2,962
1100110110011110:CIMA	0,769	1111100011011001	0,832	0,914	0,824	0,880	0,012	66,797	46,875	56,354	2,984
1101000100101110:CIMA	0,875	1011101001001010	0,758	0,912	0,830	0,880	0,012	64,844	46,875	56,270	2,848
1011011100000000:CIMA	0,787	1000000001110110	0,787	0,895	0,414	0,819	0,052	87,891	51,953	63,141	4,620
1100011100011011:CIMA	0,812	1110110001111000	0,812	0,910	0,817	0,881	0,013	65,234	44,922	56,218	2,987
0111101100111111:CIMA	0,750	0111111001101111	0,750	0,873	0,461	0,721	0,063	85,938	54,688	69,362	4,539
0010100000110110:CIMA	0,875	0101101000000101	0,777	0,909	0,820	0,881	0,012	66,016	47,266	56,289	2,904
1001000000101111:CIMA	0,863	1011111000000010	0,812	0,911	0,822	0,880	0,013	66,797	47,266	56,515	3,064
0000010000110010:CIMA	0,750	0100101000010000	0,715	0,909	0,037	0,847	0,080	99,609	47,266	60,833	5,933
0111001011001001:CIMA	0,758	0010010110101110	0,906	0,917	0,832	0,881	0,012	64,453	48,047	56,266	2,942
1001010010101110:CIMA	0,758	1011101010010010	0,758	0,908	0,828	0,880	0,013	65,625	47,266	56,299	2,987
0001100111011011:CIMA	0,801	0110110111000011	0,777	0,909	0,826	0,881	0,012	66,016	46,484	56,375	2,998
1101000001110011:CIMA	0,875	1100111100001010	0,938	0,916	0,832	0,880	0,012	64,062	46,875	56,200	2,968
0100101001110001:CIMA	0,844	0100011100101001	0,844	0,910	0,823	0,881	0,012	67,188	44,922	56,075	2,966
1010110101110010:CIMA	0,769	1100101101010101	0,769	0,915	0,838	0,882	0,012	64,062	46,875	56,108	2,836
0010111110011111:CIMA	0,750	0111110011110101	0,801	0,913	0,690	0,877	0,018	70,312	46,484	56,622	3,144
1101001011111011:CIMA	0,801	1110111110101010	0,695	0,909	0,826	0,880	0,013	64,844	46,094	56,319	2,948
0001010110110010:CIMA	0,875	0100101011010010	0,715	0,910	0,826	0,881	0,012	65,625	46,094	56,153	2,905
1100111110011111:CIMA	0,601	1111110011111001	0,601	0,913	0,675	0,877	0,018	71,094	48,047	56,727	3,092
1110110011100000:CIMA	0,844	1000001110011101	0,844	0,918	0,503	0,822	0,070	81,641	46,094	61,358	6,138
1010101001111111:CIMA	0,713	1111111100100101	0,695	0,910	0,686	0,846	0,041	72,266	46,875	60,070	4,317
1110101100000010:CIMA	0,863	1000100001101101	0,801	0,917	0,738	0,875	0,018	70,703	44,531	57,295	3,102
1111000011111000:CIMA	0,738	1110001110001110	0,726	0,910	0,169	0,844	0,063	96,484	46,484	59,032	5,566
1000000101000101:CIMA	0,801	1001010101000000	0,715	0,914	0,486	0,865	0,038	85,156	47,656	58,438	4,267
1011011101100010:CIMA	0,832	1000101101110110	0,820	0,915	0,841	0,881	0,012	64,453	46,484	56,236	2,853
1001101011100101:CIMA	0,844	1001011110100011	0,938	0,909	0,824	0,881	0,013	64,453	46,094	56,360	2,906
0111001101000001:CIMA	0,969	0000010101101110	0,863	0,909	0,652	0,876	0,020	73,828	47,266	56,958	3,251
1101011111011110:CIMA	0,715	1111100111111010	0,756	0,911	0,629	0,856	0,043	76,562	47,656	59,049	4,523
1110010100100110:CIMA	0,863	1001101001011100	0,863	0,912	0,818	0,881	0,012	66,016	46,875	56,227	2,984
1110111001101010:CIMA	0,812	1010101100111101	0,844	0,910	0,684	0,874	0,025	71,484	46,094	57,120	3,470
1001111101110101:CIMA	0,844	1101011101110011	0,789	0,911	0,842	0,881	0,012	65,625	48,047	56,350	2,830
0010101001010111:CIMA	0,738	0101110100100101	0,758	0,909	0,799	0,880	0,013	66,797	48,047	56,398	2,927
1001011101010111:CIMA	0,801	1101110101110010	0,801	0,916	0,723	0,879	0,018	71,094	46,875	56,348	3,088
1110001111010000:CIMA	0,844	1100000111101100	0,875	0,912	0,840	0,881	0,012	66,016	46,484	56,431	2,926
1011110101100101:CIMA	0,832	1001011101010111	0,801	0,910	0,831	0,882	0,012	66,016	46,484	56,045	2,897
0010000000101010:CIMA	0,688	0010101000000100	0,688	0,888	0,037	0,553	0,180	99,609	57,031	80,687	8,679
0011000010100000:CIMA	0,756	0000001010000110	0,756	0,912	0,037	0,799	0,104	99,609	50,781	64,626	7,326
0001100011100110:CIMA	0,758	0001101110000011	0,812	0,915	0,822	0,880	0,013	65,625	46,484	56,148	2,985
1100011111110001:CIMA	0,688	1100011111111000	0,694	0,914	0,841	0,881	0,012	66,016	47,656	56,283	2,926
0001011001110011:CIMA	0,832	0100111100110010	0,750	0,916	0,824	0,881	0,012	65,625	47,656	56,288	2,825
0110101100011011:CIMA	0,726	0110110001101101	0,726	0,911	0,815	0,881	0,012	67,578	46,875	56,263	2,969
0101101010000010:CIMA	0,844	0000100010101011	0,801	0,910	0,832	0,880	0,013	64,844	48,438	56,364	2,859
1100001011100100:CIMA	0,906	1001001110101000	0,832	0,909	0,805	0,879	0,015	68,750	46,484	56,526	3,062
0100111011110010:CIMA	0,801	0100101110111001	0,812	0,912	0,821	0,881	0,012	65,625	45,312	56,192	2,997
0100000000111111:CIMA	0,744	0111111000001000	0,789	0,911	0,823	0,880	0,013	66,406	45,312	56,149	2,940
0110011010010001:CIMA	0,875	0100010010111100	0,832	0,914	0,835	0,881	0,012	64,844	46,094	56,359	2,961
0001010010001100:CIMA	0,844	0011000010010010	0,758	0,910	0,500	0,875	0,026	84,375	48,828	56,905	3,599
1011110000011001:CIMA	0,875	1110010000010111	0,863	0,911	0,834	0,881	0,012	64,062	46,875	56,315	2,833
1111011101010111:CIMA	0,688	1101110101111110	0,715	0,910	0,569	0,858	0,041	80,469	48,047	58,806	4,344
1101011111101111:CIMA	0,633	1011111111111010	0,562	0,903	0,037	0,811	0,094	99,609	51,172	64,023	6,789
0011101111100000:CIMA	0,781	0000001111100111	0,769	0,916	0,820	0,880	0,012	66,016	44,531	56,379	2,831
1011100100111101:CIMA	0,844	1111011001000111	0,875	0,914	0,600	0,874	0,026	75,781	47,266	57,000	3,529
0000110010001101:CIMA	0,844	0011010010010001	0,726	0,911	0,550	0,823	0,069	79,688	49,219	61,511	5,939
0101000010110110:CIMA	0,875	0101101010001010	0,789	0,909	0,839	0,881	0,012	66,016	46,875	56,293	2,922
0100001110100100:CIMA	0,832	0001001011101000	0,863	0,909	0,837	0,881	0,012	64,453	47,266	56,185	2,939
1110010101101010:CIMA	0,769	1010101101011100	0,769	0,915	0,824	0,880	0,013	66,797	46,484	56,198	3,081
0001110110111100:CIMA	0,844	0111001011010011	0,875	0,918	0,827	0,881	0,012	64,453	45,703	56,182	2,864
1110110001111110:CIMA	0,801	1111101100011101	0,801	0,909	0,694	0,876	0,019	73,438	45,703	56,895	3,427
0011001001010100:CIMA	0,844	0101000100100110	0,777	0,918	0,832	0,881	0,013	64,844	46,484	56,288	2,921
0011010010100111:CIMA	0,832	0001111010010110	1,000	0,913	0,812	0,881	0,013	64,844	47,656	56,367	2,876
0010000110111000:CIMA	0,863	0110001011000100	0,758	0,910	0,830	0,880	0,013	65,234	44,922	56,373	2,983
0100010001101010:CIMA	0,801	0010101100011000	0,812	0,915	0,836	0,880	0,012	65,625	45,703	56,283	3,008
0101101101100110:CIMA	0,707	0001101101101011	0,726	0,912	0,839	0,881	0,012	64,453	46,094	56,105	2,925
0100000100000000:CIMA	0,500	0000000001001000	0,492	0,443	0,037	0,099	0,080	99,609	87,500	98,231	2,006
0111101000010010:CIMA	0,863	0100100000101111	0,906	0,922	0,827	0,880	0,013	67,969	48,047	56,222	3,079
0011011010111101:CIMA	0,832	0111011010110110	0,777	0,913	0,837	0,881	0,012	64,453	45,703	56,179	2,803
1101010110010001:CIMA	0,938	1100010011011010	0,863	0,912	0,674	0,873	0,027	73,047	47,656	57,107	3,707
0010011001101101:CIMA	0,758	0011011100110100	0,906	0,910	0,829	0,880	0,013	65,234	47,266	56,398	3,006
0010011101011001:CIMA	0,863	0110010101110100	0,938	0,916	0,826	0,881	0,013	65,234	46,875	56,227	3,056
0010110010010110:CIMA	0,769	0101100010010101	0,769	0,914	0,825	0,880	0,012	64,062	47,266	56,472	2,950
0101101011011000:CIMA	0,789	0110000110101011	0,801	0,909	0,698	0,879	0,018	72,656	47,656	56,466	3,119
0110111010101011:CIMA	0,672	0010111010111101	0,812	0,914	0,830	0,881	0,012	65,625	47,656	56,293	2,870
0001110100001001:CIMA	0,832	0010010001010011	0,777	0,913	0,680	0,873	0,027	73,047	46,875	57,141	3,671
1011000010010001:CIMA	0,844	1100010010000110	0,844	0,913	0,563	0,865	0,039	83,203	46,094	57,741	4,326
0110101100011100:CIMA	0,844	0111000001101101	0,875	0,911	0,817	0,880	0,013	66,797	47,656	56,337	2,945
