Nro pre-imagens: 20
Janela entropia: 2x4
Regras versão 2
regra	entropia_nucleo_regra	entropia_maxima	entropia_minima	entropia_media	entropia_desvio_padrao	perc0_maximo	perc0_minimo	perc0_medio	perc0_desvio_padrao	regra_alterada	entropia_regra_alterada
0000000000000000:CIMA	-0,000	0,037	0,037	0,037	0,000	99,609	99,609	99,609	0,000	0000000000000000	-0,000
1111111111111111:CIMA	-0,000	0,037	0,037	0,037	0,000	99,609	99,609	99,609	0,000	1111111111111111	-0,000
1111111100000000:CIMA	0,637	0,137	0,137	0,137	0,000	98,047	98,047	98,047	0,000	1000000001111111	0,637
0000000011111111:CIMA	0,637	0,137	0,137	0,137	0,000	98,047	98,047	98,047	0,000	0111111110000000	0,637
1010101010101010:CIMA	0,250	0,066	0,066	0,066	0,000	99,219	99,219	99,219	0,000	1010101010101010	0,250
0101010101010101:CIMA	0,250	0,066	0,066	0,066	0,000	99,219	99,219	99,219	0,000	0101010101010101	0,250
1100110011001100:CIMA	0,500	0,091	0,091	0,091	0,000	98,828	98,828	98,828	0,000	1001100110011001	0,500
1110001110001100:CIMA	0,726	0,912	0,816	0,881	0,013	67,578	46,875	56,188	3,089	1001100011100011	0,726
1111000011110000:CIMA	0,750	0,194	0,194	0,194	0,000	96,875	96,875	96,875	0,000	1000011110000111	0,750
0110110011010111:CIMA	0,777	0,913	0,833	0,881	0,012	64,844	47,656	56,168	2,944	0111010110011011	0,777
1111010010010101:CIMA	0,812	0,914	0,818	0,881	0,013	65,234	48,047	56,364	2,873	1101010010010111	0,812
0011001011111000:CIMA	0,906	0,914	0,810	0,880	0,013	67,578	45,312	56,307	2,910	0000111110100110	0,906
0001001010011000:CIMA	0,832	0,910	0,831	0,881	0,012	66,016	44,922	56,216	2,830	0000110010100100	0,832
1100001010000111:CIMA	0,875	0,914	0,825	0,881	0,012	67,188	47,656	56,352	2,855	1111000010100001	0,875
1100101001101001:CIMA	0,832	0,912	0,830	0,881	0,013	64,453	46,875	56,063	2,908	1100101100101001	0,832
1111011011000110:CIMA	0,777	0,915	0,826	0,882	0,012	67,188	46,484	56,004	2,984	1011000110110111	0,777
1110111010111001:CIMA	0,789	0,919	0,825	0,881	0,013	66,797	46,484	56,178	3,026	1100111010111011	0,789
0110000110100010:CIMA	0,844	0,917	0,824	0,881	0,013	66,016	45,703	56,309	2,901	0010001011000011	0,844
1110001010100000:CIMA	0,844	0,914	0,775	0,880	0,013	66,406	46,484	56,243	2,911	1000001010100011	0,844
0110111110110011:CIMA	0,746	0,921	0,815	0,881	0,013	65,625	48,047	56,283	2,896	0110011011111011	0,746
1001010011011110:CIMA	0,875	0,917	0,835	0,880	0,013	65,625	46,875	56,374	2,950	1011110110010100	0,875
1100010010001110:CIMA	0,875	0,911	0,805	0,880	0,013	66,406	46,484	56,500	2,905	1011100010010001	0,875
0110101101001011:CIMA	0,715	0,912	0,677	0,875	0,022	71,484	43,750	56,889	3,257	0110100101101011	0,715
1011010100100110:CIMA	0,769	0,914	0,833	0,881	0,012	66,016	47,656	56,225	2,929	1011001001010110	0,769
1111101011101101:CIMA	0,715	0,914	0,829	0,881	0,012	67,188	47,656	56,296	2,952	1101101110101111	0,715
0011101100000101:CIMA	0,969	0,915	0,832	0,881	0,012	64,844	47,266	56,080	2,947	0101000001101110	0,969
0111100010001110:CIMA	0,812	0,910	0,829	0,881	0,012	64,844	46,484	56,284	2,968	0011100010001111	0,812
0001101010011110:CIMA	0,938	0,915	0,831	0,881	0,013	65,625	47,656	56,219	2,920	0011110010101100	0,938
1011101100101001:CIMA	0,875	0,911	0,830	0,881	0,012	66,016	46,094	56,155	2,939	1100101001101110	0,875
0010110101101000:CIMA	0,812	0,917	0,814	0,881	0,012	67,578	47,656	56,362	2,897	0000101101011010	0,812
0000101000011000:CIMA	0,756	0,910	0,286	0,871	0,037	92,969	46,484	57,478	4,143	0000110000101000	0,756
1011111111000001:CIMA	0,787	0,913	0,828	0,880	0,013	67,188	46,484	56,310	2,994	1100000111111110	0,787
1101001011110011:CIMA	0,875	0,913	0,837	0,881	0,012	64,453	47,656	56,195	2,854	1110011110100101	0,875
1110100100100011:CIMA	0,832	0,917	0,830	0,880	0,013	65,234	47,266	56,275	3,000	1110001001001011	0,832
0001100011110001:CIMA	0,789	0,912	0,834	0,881	0,012	66,016	47,656	56,201	2,906	0100011110001100	0,789
1111001010001111:CIMA	0,819	0,912	0,815	0,881	0,012	64,844	46,875	56,258	2,878	1111100010100111	0,819
0000101110010100:CIMA	0,863	0,912	0,837	0,881	0,012	64,062	46,875	56,098	2,816	0001010011101000	0,863
0010001000001110:CIMA	0,758	0,914	0,837	0,881	0,013	65,625	45,703	56,232	3,066	0011100000100010	0,758
0001001000101001:CIMA	0,656	0,915	0,831	0,880	0,012	66,016	46,484	56,233	3,001	0100101000100100	0,656
0101001010100011:CIMA	0,769	0,911	0,816	0,881	0,012	65,625	45,703	56,272	2,911	0110001010100101	0,769
1100011011010101:CIMA	0,844	0,911	0,834	0,881	0,012	65,625	46,484	56,174	2,974	1101010110110001	0,844
1011110000110110:CIMA	0,906	0,914	0,840	0,882	0,012	64,062	48,438	56,220	2,971	1011011000011110	0,906
1010010011101110:CIMA	0,812	0,913	0,829	0,880	0,013	66,016	47,266	56,432	2,900	1011101110010010	0,812
0111101101000111:CIMA	0,832	0,911	0,823	0,881	0,012	66,797	46,484	56,280	2,852	0111000101101111	0,832
1011110100011011:CIMA	0,832	0,918	0,824	0,881	0,012	65,234	47,266	56,113	2,938	1110110001011110	0,832
1011001101001100:CIMA	0,789	0,912	0,826	0,881	0,012	65,625	47,266	56,323	2,934	1001100101100110	0,789
0001000000111011:CIMA	0,863	0,912	0,842	0,881	0,012	64,062	47,656	56,520	2,817	0110111000000100	0,863
0100000011011111:CIMA	0,863	0,910	0,807	0,880	0,013	67,969	47,266	56,428	2,929	0111110110000001	0,863
0001111101100001:CIMA	0,906	0,912	0,828	0,881	0,012	67,188	47,656	56,157	2,939	0100001101111100	0,906
0001010001100110:CIMA	0,844	0,911	0,833	0,881	0,012	64,844	47,266	56,182	2,907	0011001100010100	0,844
1101000111111000:CIMA	0,832	0,910	0,837	0,881	0,012	63,672	47,656	56,141	2,857	1000111111000101	0,832
1101010111101111:CIMA	0,688	0,914	0,836	0,881	0,012	64,453	46,484	56,179	2,899	1111101111010101	0,688
0111110111111111:CIMA	0,500	0,913	0,446	0,856	0,041	86,328	48,047	59,966	4,309	0111111111011111	0,500
0011001000010010:CIMA	0,758	0,866	0,337	0,649	0,079	91,406	57,422	74,440	5,078	0010010000100110	0,758
1001001001001011:CIMA	0,676	0,913	0,823	0,881	0,012	65,625	46,875	56,317	2,944	1110100100100100	0,676
1111111001011000:CIMA	0,844	0,913	0,835	0,881	0,012	64,453	44,531	56,250	2,979	1000110100111111	0,844
1101000100100001:CIMA	0,832	0,915	0,820	0,881	0,013	65,625	47,656	56,300	2,970	1100001001000101	0,832
0110011010000010:CIMA	0,844	0,909	0,830	0,880	0,012	64,844	47,266	56,473	2,871	0010000010110011	0,844
0100111111110110:CIMA	0,787	0,912	0,826	0,881	0,012	66,406	46,875	56,195	2,934	0011011111111001	0,787
0000100010101000:CIMA	0,688	0,919	0,037	0,843	0,088	99,609	48,047	60,220	6,773	0000101010001000	0,688
1011111100101100:CIMA	0,769	0,911	0,833	0,881	0,012	64,844	45,703	56,246	2,818	1001101001111110	0,769
1101011101101111:CIMA	0,715	0,912	0,822	0,881	0,013	66,797	48,047	56,232	2,907	1111101101110101	0,715
1010001100000010:CIMA	0,801	0,910	0,761	0,873	0,017	69,531	47,656	57,712	3,147	1010000001100010	0,801
0001101011111110:CIMA	0,875	0,912	0,830	0,881	0,012	65,234	47,266	56,239	2,933	0011111110101100	0,875
1111100110101110:CIMA	0,844	0,911	0,831	0,881	0,012	67,188	47,266	56,143	2,961	1011101011001111	0,844
0010000000001101:CIMA	0,726	0,914	0,441	0,876	0,025	85,156	46,094	56,782	3,556	0101100000000010	0,726
1000011011111011:CIMA	0,844	0,913	0,836	0,881	0,012	65,625	46,875	56,212	2,811	1110111110110000	0,844
1110010111010101:CIMA	0,801	0,916	0,819	0,881	0,012	65,234	48,047	56,251	2,810	1101010111010011	0,801
0000110010000110:CIMA	0,769	0,913	0,823	0,881	0,012	67,188	47,266	56,284	2,953	0011000010011000	0,769
1011101101101111:CIMA	0,625	0,913	0,836	0,881	0,012	65,234	46,875	56,266	2,872	1111101101101110	0,625
1011100001111101:CIMA	0,844	0,913	0,841	0,880	0,012	64,453	46,094	56,234	2,887	1101111100001110	0,844
1101101110110000:CIMA	0,777	0,914	0,832	0,882	0,012	63,672	47,266	56,193	2,843	1000011011101101	0,777
1001110010101010:CIMA	0,719	0,914	0,838	0,881	0,012	66,016	47,266	56,278	2,967	1010101010011100	0,719
1100011110110101:CIMA	0,875	0,919	0,837	0,881	0,013	64,453	46,484	56,188	2,939	1101011011110001	0,875
0011100011101010:CIMA	0,812	0,912	0,837	0,881	0,011	65,234	46,875	56,209	2,908	0010101110001110	0,812
1111001010000000:CIMA	0,875	0,915	0,754	0,877	0,015	67,969	46,875	56,812	3,021	1000000010100111	0,875
1011110010101000:CIMA	0,863	0,911	0,828	0,882	0,013	65,625	46,875	56,202	2,897	1000101010011110	0,863
1010010010010110:CIMA	0,715	0,914	0,804	0,882	0,012	68,359	46,484	56,095	2,886	1011010010010010	0,715
0110011100110010:CIMA	0,695	0,907	0,840	0,880	0,012	65,234	45,703	56,252	2,913	0010011001110011	0,695
0001011101010110:CIMA	0,863	0,915	0,835	0,881	0,012	64,453	46,875	56,160	2,870	0011010101110100	0,863
0110110010011100:CIMA	0,875	0,912	0,841	0,881	0,012	65,234	45,312	56,279	2,925	0001110010011011	0,875
1110100101010111:CIMA	0,777	0,913	0,829	0,881	0,013	65,234	43,359	56,102	3,028	1111010101001011	0,777
0000001011001101:CIMA	0,894	0,911	0,832	0,881	0,012	64,062	47,266	56,232	2,758	0101100110100000	0,894
0001110111100100:CIMA	0,906	0,912	0,830	0,881	0,012	67,578	46,875	56,127	2,885	0001001111011100	0,906
1101011100111100:CIMA	0,844	0,912	0,826	0,881	0,012	67,188	48,047	56,194	3,090	1001111001110101	0,844
1001001101010000:CIMA	0,832	0,911	0,818	0,880	0,013	66,406	47,656	56,530	2,969	1000010101100100	0,832
1111011100001101:CIMA	0,844	0,914	0,831	0,880	0,013	65,234	46,484	56,417	2,944	1101100001110111	0,844
1100000000101110:CIMA	0,787	0,911	0,823	0,881	0,012	65,234	46,875	56,209	3,029	1011101000000001	0,787
1011111100111000:CIMA	0,832	0,913	0,839	0,881	0,012	64,453	47,656	56,299	2,871	1000111001111110	0,832
1010010010111000:CIMA	0,832	0,906	0,832	0,881	0,012	64,844	47,266	56,239	2,919	1000111010010010	0,832
1100101001101101:CIMA	0,875	0,911	0,844	0,881	0,011	64,062	46,484	56,224	2,841	1101101100101001	0,875
0001001001000010:CIMA	0,625	0,914	0,833	0,881	0,013	64,844	47,656	56,240	2,910	0010000100100100	0,625
0110011010110101:CIMA	0,715	0,911	0,828	0,881	0,012	65,625	44,531	56,311	2,892	0101011010110011	0,715
1101100010111110:CIMA	0,832	0,912	0,829	0,881	0,012	66,016	46,094	56,291	2,896	1011111010001101	0,832
1000011101001111:CIMA	0,875	0,914	0,831	0,880	0,013	65,234	48,047	56,478	2,791	1111100101110000	0,875
0101111000110001:CIMA	0,875	0,913	0,819	0,881	0,012	65,234	45,703	56,116	2,786	0100011000111101	0,875
0100110011111110:CIMA	0,738	0,914	0,806	0,880	0,013	67,188	47,656	56,284	3,037	0011111110011001	0,738
0100111011001011:CIMA	0,875	0,918	0,826	0,881	0,013	65,234	46,484	56,257	3,015	0110100110111001	0,875
0111010110001111:CIMA	0,875	0,915	0,830	0,880	0,012	66,406	48,438	56,471	2,981	0111100011010111	0,875
1100010001011010:CIMA	0,812	0,913	0,816	0,880	0,012	64,453	46,094	56,245	2,968	1010110100010001	0,812
0011010110111111:CIMA	0,832	0,915	0,830	0,881	0,012	65,625	47,656	56,234	2,927	0111111011010110	0,832
0100001110101011:CIMA	0,863	0,916	0,828	0,881	0,013	64,844	47,266	56,270	2,925	0110101011100001	0,863
1101000110001110:CIMA	0,844	0,915	0,837	0,882	0,012	64,453	48,828	56,048	2,906	1011100011000101	0,844
0100110101110011:CIMA	0,844	0,915	0,839	0,881	0,012	64,453	43,359	56,207	2,941	0110011101011001	0,844
0011010101001001:CIMA	0,715	0,915	0,831	0,881	0,013	64,453	46,094	56,162	2,904	0100100101010110	0,715
0111011001101110:CIMA	0,750	0,913	0,823	0,880	0,013	65,625	46,875	56,348	2,926	0011101100110111	0,750
1001111010000000:CIMA	0,844	0,915	0,824	0,881	0,012	66,016	46,484	56,307	2,903	1000000010111100	0,844
1111001001010101:CIMA	0,801	0,911	0,825	0,881	0,013	66,797	47,266	56,167	3,003	1101010100100111	0,801
1111111111111100:CIMA	0,405	0,832	0,037	0,527	0,184	99,609	61,719	81,854	8,035	1001111111111111	0,405
0010011010110110:CIMA	0,863	0,913	0,841	0,881	0,012	65,234	47,656	56,253	2,918	0011011010110010	0,863
0111111001001000:CIMA	0,832	0,917	0,833	0,881	0,012	65,234	44,922	56,212	2,925	0000100100111111	0,832
1111110001000100:CIMA	0,801	0,914	0,824	0,881	0,013	64,453	48,047	56,246	2,916	1001000100011111	0,801
1100110110111000:CIMA	0,801	0,917	0,837	0,882	0,012	64,453	47,656	56,059	2,808	1000111011011001	0,801
0011011001110010:CIMA	0,875	0,917	0,828	0,880	0,012	66,016	45,703	56,293	2,956	0010011100110110	0,875
0000110001001100:CIMA	0,769	0,874	0,037	0,540	0,112	99,609	58,203	80,270	5,989	0001100100011000	0,769
0111001101011011:CIMA	0,777	0,919	0,811	0,881	0,012	65,234	46,875	56,152	2,921	0110110101100111	0,777
1010100011100100:CIMA	0,844	0,919	0,811	0,880	0,013	67,578	46,094	56,255	3,050	1001001110001010	0,844
1000110000001101:CIMA	0,726	0,913	0,805	0,877	0,015	66,016	45,703	56,935	3,079	1101100000011000	0,726
1101001011011001:CIMA	0,875	0,916	0,825	0,881	0,013	64,453	46,875	56,232	2,857	1100110110100101	0,875
0011101111001000:CIMA	0,906	0,913	0,818	0,881	0,012	66,797	46,484	56,130	2,956	0000100111101110	0,906
1111110101100110:CIMA	0,832	0,916	0,831	0,881	0,012	65,234	47,266	56,257	2,836	1011001101011111	0,832
0001100111001100:CIMA	0,758	0,912	0,827	0,880	0,012	66,797	46,875	56,334	2,845	0001100111001100	0,758
1111001111010000:CIMA	0,875	0,916	0,832	0,881	0,012	65,234	43,750	56,183	3,008	1000010111100111	0,875
0110011010110001:CIMA	0,832	0,914	0,810	0,880	0,013	66,406	47,656	56,516	3,073	0100011010110011	0,832
1010100000110111:CIMA	0,906	0,913	0,838	0,881	0,012	65,234	48,047	56,338	2,928	1111011000001010	0,906
1101010010101011:CIMA	0,750	0,911	0,832	0,881	0,012	65,625	48,047	56,247	2,883	1110101010010101	0,750
1100000110101001:CIMA	0,906	0,914	0,835	0,881	0,012	66,016	47,656	56,337	2,881	1100101011000001	0,906
1000010001011001:CIMA	0,844	0,912	0,831	0,881	0,012	65,234	47,266	56,256	2,798	1100110100010000	0,844
0111001001000001:CIMA	0,832	0,911	0,838	0,881	0,012	65,234	48,438	56,216	2,903	0100000100100111	0,832
1011100001100101:CIMA	0,906	0,910	0,834	0,881	0,012	64,844	47,266	56,262	2,881	1101001100001110	0,906
1100011101011001:CIMA	0,875	0,913	0,834	0,881	0,012	65,234	47,656	56,114	2,936	1100110101110001	0,875
1101000011111110:CIMA	0,844	0,912	0,836	0,881	0,012	66,016	47,266	56,261	2,933	1011111110000101	0,844
0000111101111010:CIMA	0,844	0,913	0,785	0,878	0,014	66,797	45,703	56,564	3,098	0010111101111000	0,844
1101110010101011:CIMA	0,801	0,914	0,835	0,881	0,012	66,406	46,484	56,239	2,914	1110101010011101	0,801
0111100100000100:CIMA	0,844	0,914	0,839	0,882	0,012	64,844	46,875	56,254	2,760	0001000001001111	0,844
0101111000101111:CIMA	0,844	0,913	0,803	0,880	0,013	68,359	46,875	56,379	2,923	0111101000111101	0,844
1110101000010110:CIMA	0,875	0,917	0,826	0,881	0,012	64,062	46,875	56,203	2,829	1011010000101011	0,875
0110100101001010:CIMA	0,715	0,911	0,833	0,881	0,013	65,234	47,266	56,318	2,968	0010100101001011	0,715
0000001101010100:CIMA	0,713	0,912	0,814	0,881	0,013	67,578	46,484	56,220	2,946	0001010101100000	0,713
1110111100000101:CIMA	0,844	0,911	0,814	0,878	0,014	67,188	47,656	56,534	3,191	1101000001111011	0,844
0001011000101010:CIMA	0,801	0,915	0,825	0,881	0,012	64,844	47,656	56,168	2,969	0010101000110100	0,801
1100111011011100:CIMA	0,750	0,905	0,747	0,867	0,019	69,141	47,656	58,341	3,088	1001110110111001	0,750
0110110000011010:CIMA	0,832	0,916	0,837	0,881	0,012	64,453	47,266	56,086	2,880	0010110000011011	0,832
1011101000111101:CIMA	0,832	0,911	0,835	0,881	0,012	66,016	46,484	56,326	2,909	1101111000101110	0,832
0010100110001011:CIMA	0,844	0,911	0,817	0,881	0,013	67,188	47,656	56,191	3,049	0110100011001010	0,844
1100111001110000:CIMA	0,758	0,915	0,831	0,881	0,012	64,062	46,875	56,236	2,888	1000011100111001	0,758
0010111101100101:CIMA	0,875	0,914	0,835	0,881	0,012	65,625	47,656	56,179	2,905	0101001101111010	0,875
0010111001010001:CIMA	0,832	0,912	0,825	0,881	0,012	66,406	48,047	56,285	3,019	0100010100111010	0,832
0111111110011111:CIMA	0,630	0,911	0,829	0,880	0,012	64,844	46,875	56,348	2,942	0111110011111111	0,630
0000100010110000:CIMA	0,725	0,912	0,291	0,876	0,030	92,188	48,047	56,882	3,601	0000011010001000	0,725
1100000001100111:CIMA	0,781	0,914	0,833	0,881	0,012	65,625	46,875	56,155	2,943	1111001100000001	0,781
1111100011001101:CIMA	0,832	0,918	0,830	0,880	0,013	65,625	44,531	56,424	2,935	1101100110001111	0,832
0100111010111011:CIMA	0,801	0,919	0,832	0,881	0,012	64,844	47,266	56,270	2,885	0110111010111001	0,801
1001011100111000:CIMA	0,844	0,911	0,837	0,881	0,012	64,844	45,312	56,313	2,883	1000111001110100	0,844
1100111111100010:CIMA	0,844	0,916	0,831	0,881	0,013	65,234	47,656	56,287	2,893	1010001111111001	0,844
1101000010001110:CIMA	0,875	0,910	0,828	0,881	0,012	65,625	45,703	56,272	2,946	1011100010000101	0,875
1111011111000010:CIMA	0,832	0,916	0,823	0,880	0,013	67,578	47,656	56,471	2,970	1010000111110111	0,832
1100111111110001:CIMA	0,694	0,916	0,831	0,881	0,013	64,453	47,266	56,350	2,842	1100011111111001	0,694
0000001100110000:CIMA	0,599	0,915	0,250	0,854	0,067	93,750	48,438	60,155	5,657	0000011001100000	0,599
1010110001110000:CIMA	0,875	0,915	0,830	0,881	0,012	64,453	48,047	56,300	2,878	1000011100011010	0,875
0000010011101011:CIMA	0,969	0,909	0,830	0,881	0,012	65,625	46,094	56,399	2,820	0110101110010000	0,969
0100101110110100:CIMA	0,875	0,916	0,827	0,881	0,012	66,797	44,141	56,117	2,978	0001011011101001	0,875
0000110000101101:CIMA	0,875	0,911	0,838	0,881	0,012	65,234	46,484	56,245	2,913	0101101000011000	0,875
0011110010110000:CIMA	0,894	0,911	0,825	0,881	0,012	65,234	48,438	56,202	2,912	0000011010011110	0,894
0110100011001011:CIMA	0,863	0,913	0,836	0,881	0,012	64,844	46,094	56,190	2,926	0110100110001011	0,863
0111011111100110:CIMA	0,769	0,912	0,819	0,880	0,013	67,188	46,094	56,461	2,967	0011001111110111	0,769
0010101011011011:CIMA	0,715	0,913	0,830	0,881	0,012	66,406	47,266	56,167	2,868	0110110110101010	0,715
1001010100110111:CIMA	0,906	0,912	0,824	0,881	0,013	66,406	44,531	56,155	3,086	1111011001010100	0,906
1011000010010001:CIMA	0,844	0,912	0,824	0,881	0,012	66,016	44,922	56,320	2,941	1100010010000110	0,844
0000110111010101:CIMA	0,863	0,913	0,830	0,881	0,012	64,453	45,703	56,290	2,781	0101010111011000	0,863
0101010101001001:CIMA	0,543	0,911	0,828	0,881	0,012	64,844	48,438	56,187	2,946	0100100101010101	0,543
1110110011111100:CIMA	0,769	0,902	0,630	0,859	0,033	76,172	49,219	59,027	3,689	1001111110011011	0,769
0111001101010110:CIMA	0,812	0,915	0,832	0,880	0,012	65,234	47,656	56,305	2,915	0011010101100111	0,812
0010001001111111:CIMA	0,781	0,910	0,835	0,880	0,012	66,016	45,312	56,257	2,922	0111111100100010	0,781
1110000110111011:CIMA	0,844	0,910	0,835	0,881	0,012	66,016	48,438	56,207	2,887	1110111011000011	0,844
0111111101110010:CIMA	0,781	0,913	0,822	0,881	0,012	66,797	47,266	56,321	2,893	0010011101111111	0,781
1101100000011100:CIMA	0,832	0,909	0,812	0,880	0,013	67,188	47,656	56,320	2,928	1001110000001101	0,832
0001000011101001:CIMA	0,832	0,911	0,818	0,881	0,012	66,797	45,703	56,370	3,009	0100101110000100	0,832
1110100111101111:CIMA	0,725	0,913	0,811	0,880	0,013	66,797	46,484	56,521	2,948	1111101111001011	0,725
0110001111011101:CIMA	0,875	0,918	0,825	0,881	0,012	68,359	46,484	56,113	2,926	0101110111100011	0,875
1100111110101111:CIMA	0,756	0,910	0,746	0,880	0,014	69,141	46,875	56,591	3,070	1111101011111001	0,756
1101001010110111:CIMA	0,844	0,912	0,822	0,881	0,013	66,406	47,656	56,313	2,883	1111011010100101	0,844
1100110001010110:CIMA	0,832	0,912	0,824	0,881	0,012	64,453	46,875	56,371	2,924	1011010100011001	0,832
1101011000100001:CIMA	0,938	0,909	0,832	0,880	0,012	65,234	44,922	56,472	2,916	1100001000110101	0,938
1101110011000101:CIMA	0,875	0,914	0,830	0,881	0,013	64,844	48,438	56,320	2,875	1101000110011101	0,875
0000110111011011:CIMA	0,777	0,911	0,837	0,881	0,013	66,797	46,094	56,244	2,946	0110110111011000	0,777
1000101011000001:CIMA	0,812	0,915	0,833	0,881	0,012	65,234	44,922	56,171	2,946	1100000110101000	0,812
1100000100000011:CIMA	0,756	0,909	0,572	0,877	0,018	81,250	47,266	56,832	3,169	1110000001000001	0,756
1011011010010111:CIMA	0,820	0,913	0,821	0,881	0,012	66,797	48,047	56,283	2,814	1111010010110110	0,820
0100110001101011:CIMA	0,832	0,910	0,834	0,880	0,013	64,844	47,656	56,336	2,836	0110101100011001	0,832
1101101100101100:CIMA	0,707	0,912	0,834	0,880	0,013	64,844	47,266	56,314	2,838	1001101001101101	0,707
1010111011001110:CIMA	0,812	0,910	0,814	0,881	0,012	66,797	45,703	56,330	2,922	1011100110111010	0,812
1110001110101001:CIMA	0,875	0,915	0,840	0,881	0,012	65,234	48,047	56,160	2,872	1100101011100011	0,875
0110011101100101:CIMA	0,844	0,914	0,789	0,881	0,014	67,969	46,094	56,236	3,033	0101001101110011	0,844
0010011100100111:CIMA	0,688	0,559	0,438	0,515	0,020	87,109	75,000	81,336	1,924	0111001001110010	0,688
0001100000110110:CIMA	0,726	0,908	0,831	0,881	0,013	65,234	46,875	56,231	2,982	0011011000001100	0,726
0111101111001111:CIMA	0,715	0,915	0,828	0,880	0,012	66,016	46,094	56,350	2,922	0111100111101111	0,715
1010000111101000:CIMA	0,875	0,915	0,826	0,881	0,012	66,797	46,484	56,320	2,876	1000101111000010	0,875
1100000011110101:CIMA	0,863	0,911	0,829	0,881	0,012	65,625	45,312	56,210	2,983	1101011110000001	0,863
1110110010001001:CIMA	0,906	0,915	0,833	0,881	0,012	65,234	48,438	56,040	2,866	1100100010011011	0,906
0101100110101110:CIMA	0,844	0,910	0,829	0,880	0,012	66,797	46,484	56,326	3,025	0011101011001101	0,844
0010111000001111:CIMA	0,875	0,910	0,828	0,881	0,012	66,016	48,047	56,354	2,697	0111100000111010	0,875
1110111011111110:CIMA	0,578	0,909	0,592	0,850	0,042	75,391	48,438	59,812	4,129	1011111110111011	0,578
1001010110101111:CIMA	0,832	0,910	0,834	0,881	0,012	65,234	46,875	56,226	3,016	1111101011010100	0,832
0010100011011101:CIMA	0,906	0,915	0,836	0,881	0,012	64,844	46,484	56,311	2,927	0101110110001010	0,906
0110110010011111:CIMA	0,844	0,911	0,823	0,880	0,012	65,234	45,703	56,213	3,065	0111110010011011	0,844
1110111110000010:CIMA	0,844	0,918	0,834	0,880	0,012	65,234	47,266	56,275	2,870	1010000011111011	0,844
1111011001011100:CIMA	0,844	0,916	0,811	0,881	0,012	65,625	48,828	56,410	2,843	1001110100110111	0,844
0001000100110100:CIMA	0,801	0,915	0,829	0,881	0,013	64,062	47,656	56,140	2,909	0001011001000100	0,801
0001011001001111:CIMA	0,906	0,917	0,833	0,881	0,013	65,625	47,266	56,197	2,831	0111100100110100	0,906
0100100100011100:CIMA	0,758	0,912	0,800	0,881	0,012	66,406	46,875	56,234	2,963	0001110001001001	0,758
0100000000001101:CIMA	0,662	0,908	0,224	0,874	0,037	95,312	48,438	57,192	3,868	0101100000000001	0,662
0110111000100110:CIMA	0,875	0,912	0,817	0,881	0,012	66,406	47,266	56,380	2,816	0011001000111011	0,875
0000000000010000:CIMA	0,328	0,250	0,037	0,074	0,038	99,609	94,922	98,884	0,769	0000010000000000	0,328
0000110010011000:CIMA	0,750	0,915	0,832	0,881	0,012	65,625	47,266	56,202	2,847	0000110010011000	0,750
0101011111011000:CIMA	0,906	0,914	0,825	0,881	0,012	65,625	46,484	56,195	2,954	0000110111110101	0,906
0000110101111010:CIMA	0,906	0,915	0,833	0,881	0,012	64,453	48,047	56,125	2,931	0010111101011000	0,906
0111001100101001:CIMA	0,832	0,912	0,824	0,881	0,012	64,453	48,438	56,327	2,775	0100101001100111	0,832
1011000101110011:CIMA	0,875	0,912	0,840	0,881	0,012	64,453	46,484	56,354	2,859	1110011101000110	0,875
0000000110010100:CIMA	0,758	0,912	0,825	0,881	0,012	65,234	46,094	56,139	2,997	0001010011000000	0,758
0001100010110101:CIMA	0,844	0,920	0,826	0,881	0,012	65,625	47,266	56,339	2,967	0101011010001100	0,844
0101100011011110:CIMA	0,906	0,915	0,827	0,881	0,012	67,188	47,656	56,188	2,936	0011110110001101	0,906
1011000001100101:CIMA	0,832	0,914	0,832	0,881	0,012	66,016	46,484	56,315	2,907	1101001100000110	0,832
1111011001100010:CIMA	0,906	0,920	0,840	0,881	0,012	64,062	46,875	56,188	2,955	1010001100110111	0,906
0100111100111000:CIMA	0,844	0,913	0,836	0,881	0,012	64,844	45,312	56,234	2,730	0000111001111001	0,844
1011010011111011:CIMA	0,801	0,911	0,832	0,881	0,012	65,234	45,703	56,150	2,915	1110111110010110	0,801
1101000101100101:CIMA	0,906	0,914	0,825	0,881	0,012	65,625	44,141	56,234	2,913	1101001101000101	0,906
0101010001010100:CIMA	0,625	0,560	0,413	0,515	0,018	87,109	75,781	81,284	1,833	0001010100010101	0,625
0110100011110110:CIMA	0,906	0,910	0,828	0,880	0,012	66,016	45,312	56,202	2,884	0011011110001011	0,906
0001111010000010:CIMA	0,832	0,913	0,825	0,881	0,013	64,844	46,094	56,151	2,831	0010000010111100	0,832
0010100011101010:CIMA	0,801	0,917	0,829	0,881	0,013	64,844	46,875	56,196	2,930	0010101110001010	0,801
1001011011111000:CIMA	0,906	0,910	0,832	0,881	0,012	64,453	46,094	56,209	2,965	1000111110110100	0,906
0011101110000001:CIMA	0,863	0,911	0,830	0,880	0,013	65,625	47,656	56,346	2,982	0100000011101110	0,863
1010100011101000:CIMA	0,801	0,916	0,628	0,866	0,034	75,000	47,656	57,865	3,979	1000101110001010	0,801
